transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,address,postcode,state,country,gender,job_title,job_industry_category,wealth_segment,Name,Month
14237,71,1049,2017-04-01,1.0,Approved,Solex,Standard,High,large,1842.92,79 Lighthouse Bay Lane,3082.0,Victoria,Australia,Male,Software Consultant,Property,Mass Customer,Fraser Gaenor,4
14238,52,1331,2017-08-01,0.0,Approved,Solex,Road,Medium,large,1777.8,2 Dixon Crossing,3910.0,Victoria,Australia,Male,Tax Accountant,Telecommunications,High Net Worth,Edward Hawkwood,8
14239,34,1985,2017-11-06,0.0,Approved,Norco Bicycles,Road,High,large,774.53,27 Dawn Lane,2233.0,New South Wales,Australia,Female,Computer Systems Analyst I,Unknown,Mass Customer,Chrysler Longstaffe,11
14240,69,1963,2017-07-22,0.0,Approved,Giant Bicycles,Road,Medium,High,792.9,493 Buell Point,4500.0,Queensland,Australia,Male,Biostatistician I,Argiculture,Mass Customer,Syman Trimnell,7
14241,30,1879,2017-02-12,0.0,Approved,OHM Cycles,Standard,Medium,High,1227.34,91116 Riverside Plaza,2114.0,New South Wales,Australia,Male,Account Representative I,Manufacturing,High Net Worth,Kermy Heningam,2
14242,16,1732,2017-05-28,0.0,Approved,Norco Bicycles,Standard,High,small,1661.92,78 Parkside Trail,3046.0,Victoria,Australia,Male,Desktop Support Technician,Argiculture,Mass Customer,Elihu Cudworth,5
14243,32,2494,2017-09-07,1.0,Approved,Giant Bicycles,Standard,High,High,1179.0,00 Rutledge Alley,2166.0,New South Wales,Australia,Female,Senior Sales Associate,Manufacturing,High Net Worth,Donella Emm,9
14244,71,553,2017-06-13,0.0,Approved,Solex,Standard,High,large,1842.92,532 Bartillon Circle,2166.0,New South Wales,Australia,Female,Senior Sales Associate,Argiculture,Affluent Customer,Charlean Fantone,6
14245,64,3373,2017-03-18,1.0,Approved,Trek Bicycles,Standard,Medium,large,1469.44,25460 Buell Avenue,2060.0,New South Wales,Australia,Female,Research Associate,Health,Mass Customer,Inna Atack,3
14246,61,1735,2017-10-26,1.0,Approved,OHM Cycles,Standard,Low,High,71.16,63862 Dawn Park,4655.0,Queensland,Australia,Male,Occupational Therapist,Health,Mass Customer,Sly Offord,10
14247,6,2455,2017-08-14,1.0,Approved,OHM Cycles,Standard,High,High,227.88,1556 Sheridan Hill,4165.0,Queensland,Australia,Female,Unknown,Manufacturing,Mass Customer,Kathe Heatlie,8
14248,1,2318,2017-12-14,1.0,Approved,Giant Bicycles,Standard,Medium,High,1403.5,44778 Bellgrove Crossing,3205.0,Victoria,Australia,Female,Automation Specialist I,Manufacturing,Mass Customer,Willa Malyan,12
14249,81,1921,2017-11-20,0.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,7230 Montana Place,2777.0,New South Wales,Australia,Female,Accountant III,Unknown,Mass Customer,Cybill Wakes,11
14250,34,12,2017-10-24,1.0,Approved,Norco Bicycles,Road,High,large,774.53,44339 Golden Leaf Alley,4557.0,Queensland,Australia,Male,Nuclear Power Engineer,Manufacturing,Mass Customer,Sawyere Flattman,10
14251,46,297,2017-02-12,0.0,Approved,OHM Cycles,Standard,Low,High,1793.43,1 Drewry Junction,3810.0,Victoria,Australia,Female,Electrical Engineer,Manufacturing,High Net Worth,Cecile MacLise,2
14252,11,223,2017-11-08,1.0,Approved,Giant Bicycles,Standard,High,High,1274.93,78 Surrey Place,2502.0,New South Wales,Australia,Male,VP Sales,Unknown,Affluent Customer,Ossie Meaton,11
14253,31,1908,2017-08-02,0.0,Approved,WeareA2B,Standard,Medium,High,752.64,5766 Pearson Court,2227.0,New South Wales,Australia,Female,Help Desk Technician,Financial Services,High Net Worth,Jaquelyn Workman,8
14254,91,3206,2017-09-11,0.0,Approved,Solex,Standard,Medium,High,100.35,41141 Cascade Hill,2075.0,New South Wales,Australia,Female,Financial Advisor,Financial Services,Mass Customer,Elbertine Trewin,9
14255,14,1494,2017-10-20,1.0,Approved,Trek Bicycles,Standard,Medium,small,1386.84,005 Prentice Circle,2307.0,New South Wales,Australia,Male,Geologist I,Unknown,Mass Customer,Levon Parlor,10
14256,81,2095,2017-02-28,1.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,158 Lindbergh Crossing,3136.0,Victoria,Australia,Female,Account Executive,Manufacturing,Affluent Customer,Anette Guerreiro,2
14257,29,1762,2017-04-04,0.0,Approved,Norco Bicycles,Road,Medium,High,543.39,636 Debs Circle,3039.0,Victoria,Australia,Female,Research Assistant II,Health,Mass Customer,Gaye Steutly,4
14258,19,540,2017-07-29,1.0,Approved,OHM Cycles,Road,High,large,12.01,7671 Oak Valley Junction,2170.0,New South Wales,Australia,Female,Chemical Engineer,Manufacturing,Mass Customer,Tresa Dy,7
14259,73,1954,2017-07-07,0.0,Approved,Solex,Standard,Medium,High,1945.43,71 Orin Crossing,2155.0,New South Wales,Australia,Male,VP Sales,Manufacturing,Affluent Customer,Greg Iacovo,7
14260,4,3184,2017-03-04,0.0,Approved,Giant Bicycles,Standard,High,High,1129.13,696 Harbort Junction,2196.0,New South Wales,Australia,Female,Civil Engineer,Manufacturing,Affluent Customer,Marlee Brundle,3
14261,36,1581,2017-08-14,0.0,Approved,Solex,Standard,Low,High,945.04,45314 Pepper Wood Junction,2251.0,New South Wales,Australia,Female,Recruiter,Argiculture,Mass Customer,Melessa Delyth,8
14262,13,1335,2017-03-15,1.0,Approved,Solex,Standard,Medium,High,1163.89,4 Sycamore Pass,3977.0,Victoria,Australia,Female,Unknown,Entertainment,Mass Customer,Sibylla Marlon,3
14263,63,2794,2017-06-10,1.0,Approved,Solex,Standard,Medium,High,1483.2,01209 Southridge Hill,2216.0,New South Wales,Australia,Female,Social Worker,Health,Mass Customer,Megen Lorenc,6
14264,44,1143,2017-02-03,0.0,Approved,WeareA2B,Standard,Medium,High,1769.64,107 Moland Court,2579.0,New South Wales,Australia,Male,Office Assistant IV,Health,Mass Customer,Goraud Boissieux,2
14265,35,2464,2017-11-14,0.0,Approved,Trek Bicycles,Standard,Low,High,1057.51,3126 Butterfield Pass,2573.0,New South Wales,Australia,Male,Speech Pathologist,Retail,Mass Customer,Cleve Jindrak,11
14266,100,734,2017-06-05,1.0,Approved,Norco Bicycles,Road,Medium,High,1036.59,9984 Pankratz Road,2145.0,New South Wales,Australia,Male,Programmer III,Retail,Affluent Customer,Leicester Fynes,6
14267,14,2087,2017-09-09,1.0,Approved,Trek Bicycles,Standard,Medium,small,1386.84,6563 Susan Pass,3024.0,Victoria,Australia,Male,Administrative Officer,IT,Mass Customer,Yehudi Sandon,9
14268,88,2662,2017-07-19,1.0,Approved,Norco Bicycles,Standard,Medium,High,1198.46,648 Rigney Pass,2460.0,New South Wales,Australia,Female,Accountant IV,Property,Mass Customer,Louisette Cullimore,7
14269,0,3193,2017-12-17,1.0,Approved,OHM Cycles,Road,High,large,12.01,081 Oakridge Street,2519.0,New South Wales,Australia,Female,Web Designer IV,Property,High Net Worth,Augusta Henryson,12
14270,74,2103,2017-01-10,0.0,Approved,WeareA2B,Standard,Medium,High,1228.07,0 Waubesa Alley,2265.0,New South Wales,Australia,Male,Business Systems Development Analyst,Financial Services,Affluent Customer,Jayme Hendin,1
14271,5,2977,2017-01-18,0.0,Approved,Trek Bicycles,Mountain,Low,High,574.64,0338 Oakridge Crossing,3030.0,Victoria,Australia,Female,Community Outreach Specialist,Unknown,Affluent Customer,Ottilie Filkov,1
14272,66,2531,2017-01-13,0.0,Approved,Solex,Standard,Medium,High,1163.89,46 Dawn Way,2340.0,New South Wales,Australia,Male,Teacher,Property,High Net Worth,Brendan Verbeke,1
14273,0,3252,2017-12-12,0.0,Approved,Trek Bicycles,Standard,Medium,High,499.53,21498 Springs Point,2089.0,New South Wales,Australia,Female,GIS Technical Architect,Unknown,High Net Worth,Alexia McTerrelly,12
14274,97,3063,2017-07-22,1.0,Approved,Solex,Standard,Medium,large,202.62,922 Mccormick Circle,4509.0,Queensland,Australia,Male,VP Sales,Financial Services,Affluent Customer,Andrea Wildber,7
14275,2,2750,2017-02-12,1.0,Approved,Giant Bicycles,Road,Low,small,590.26,68730 Hermina Place,3130.0,Victoria,Australia,Female,Unknown,Property,High Net Worth,Sybille Maddison,2
14276,15,2503,2017-09-13,1.0,Approved,Norco Bicycles,Standard,Low,High,958.74,62 Doe Crossing Junction,2760.0,New South Wales,Australia,Male,Budget/Accounting Analyst I,Health,Affluent Customer,Devlin Laneham,9
14277,0,3018,2017-12-11,0.0,Approved,Trek Bicycles,Standard,High,High,495.72,95 Sutteridge Crossing,2567.0,New South Wales,Australia,Female,Recruiter,Unknown,High Net Worth,Ainsley Nissle,12
14278,2,1346,2017-12-14,1.0,Approved,Solex,Standard,Medium,High,71.49,5 Springview Terrace,3620.0,Victoria,Australia,Male,Administrative Assistant IV,Telecommunications,Mass Customer,Woody Dowthwaite,12
14279,15,3384,2017-02-05,0.0,Approved,Norco Bicycles,Standard,Low,High,958.74,59504 Drewry Park,4061.0,Queensland,Australia,Male,Unknown,Unknown,Mass Customer,Wesley Nichols,2
14280,83,3205,2017-01-03,1.0,Approved,Solex,Touring,Medium,large,2083.94,378 Maple Pass,2153.0,New South Wales,Australia,Male,Account Executive,Unknown,Mass Customer,Egan Flockhart,1
14281,70,1952,2017-06-16,0.0,Approved,Trek Bicycles,Standard,High,High,495.72,9175 Stephen Drive,4035.0,Queensland,Australia,Female,Payment Adjustment Coordinator,Health,Mass Customer,Patrica Donativo,6
14282,39,1355,2017-09-29,1.0,Approved,Giant Bicycles,Standard,Medium,large,1812.75,7006 Miller Avenue,3444.0,Victoria,Australia,Male,VP Quality Control,Property,Mass Customer,Isador Hallitt,9
14283,33,1933,2017-10-05,1.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,7202 Prairieview Court,2221.0,New South Wales,Australia,Male,Automation Specialist I,Manufacturing,Affluent Customer,Ephraim Fulep,10
14284,79,3411,2017-01-16,1.0,Approved,Norco Bicycles,Standard,Medium,High,1555.58,7181 Dakota Trail,3029.0,Victoria,Australia,Female,Physical Therapy Assistant,Unknown,Mass Customer,Alena Hannis,1
14285,42,1518,2017-01-29,1.0,Approved,OHM Cycles,Road,Medium,small,1810.0,237 Garrison Way,2207.0,New South Wales,Australia,Male,Safety Technician IV,Property,Affluent Customer,Dallon Greatreax,1
14286,0,188,2017-10-23,0.0,Approved,Solex,Standard,Medium,High,71.49,4179 Carioca Terrace,2220.0,New South Wales,Australia,Female,Safety Technician II,Property,High Net Worth,Audry Seine,10
14287,9,1600,2017-12-17,1.0,Approved,Norco Bicycles,Standard,Medium,small,1216.14,96 Sundown Point,4220.0,Queensland,Australia,Female,Senior Financial Analyst,Financial Services,High Net Worth,Priscella Stathers,12
14288,21,963,2017-09-30,1.0,Approved,WeareA2B,Touring,Medium,High,1466.68,4364 Gale Park,2196.0,New South Wales,Australia,Female,Budget/Accounting Analyst I,Unknown,High Net Worth,Valery Haresign,9
14289,9,2013,2017-12-15,1.0,Approved,OHM Cycles,Road,Medium,High,742.54,06069 Hayes Road,2099.0,New South Wales,Australia,Female,Registered Nurse,Health,Affluent Customer,Marge Girault,12
14290,89,138,2017-07-24,1.0,Approved,WeareA2B,Touring,Medium,large,1362.99,0 Golden Leaf Crossing,2033.0,New South Wales,Australia,Male,Recruiter,Financial Services,Affluent Customer,Onofredo Franc,7
14291,33,2677,2017-03-24,0.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,336 Fordem Trail,2088.0,New South Wales,Australia,Male,Unknown,Financial Services,Mass Customer,Zollie Exell,3
14292,6,870,2017-05-05,1.0,Approved,OHM Cycles,Standard,High,High,227.88,383 Rockefeller Junction,2753.0,New South Wales,Australia,Male,Pharmacist,Health,Mass Customer,Hugh Wilce,5
14293,54,1505,2017-05-20,1.0,Approved,WeareA2B,Standard,Medium,High,1292.84,30 Bay Hill,2229.0,New South Wales,Australia,Male,Recruiting Manager,Financial Services,Mass Customer,Cristian Trounce,5
14294,28,2075,2017-12-26,0.0,Approved,Norco Bicycles,Standard,Medium,small,1216.14,61 Upham Parkway,4558.0,Queensland,Australia,Female,Environmental Tech,Manufacturing,Mass Customer,Devondra Jovis,12
14295,4,1909,2017-09-17,1.0,Approved,Giant Bicycles,Standard,High,High,1129.13,9 Shelley Center,2170.0,New South Wales,Australia,Female,Research Assistant II,Argiculture,Affluent Customer,Drucill Laurand,9
14297,92,548,2017-12-20,1.0,Approved,WeareA2B,Touring,Medium,large,1890.39,5 Farmco Junction,4127.0,Queensland,Australia,Unknown,Unknown,IT,High Net Worth,Georgie Cudbertson,12
14298,45,829,2017-11-16,0.0,Approved,Trek Bicycles,Road,Low,High,980.37,77 Nova Junction,3218.0,Victoria,Australia,Male,Environmental Tech,Financial Services,High Net Worth,Byran Goodfield,11
14299,2,2763,2017-04-13,1.0,Approved,Solex,Standard,Medium,High,71.49,5772 Ridgeway Place,3066.0,Victoria,Australia,Female,Actuary,Financial Services,Mass Customer,Dalila Snawdon,4
14300,84,1256,2017-09-15,1.0,Approved,Giant Bicycles,Road,Medium,High,792.9,91336 Spenser Street,4560.0,Queensland,Australia,Male,Food Chemist,Health,High Net Worth,Granny Lukes,9
14301,77,2686,2017-08-18,0.0,Approved,Norco Bicycles,Road,Medium,large,1240.31,16639 Bunting Circle,3174.0,Victoria,Australia,Male,Automation Specialist II,Financial Services,Affluent Customer,Cully Takos,8
14302,11,186,2017-02-26,1.0,Approved,Giant Bicycles,Standard,High,High,1274.93,0059 Brentwood Road,4560.0,Queensland,Australia,Female,Software Test Engineer I,Financial Services,Mass Customer,Mireielle Jeppe,2
14303,81,1438,2017-01-22,0.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,53649 Mandrake Place,2749.0,New South Wales,Australia,Female,Social Worker,Health,Mass Customer,Winifred MacRonald,1
14304,86,3093,2017-02-03,0.0,Approved,Norco Bicycles,Road,High,large,774.53,06 Lighthouse Bay Pass,3042.0,Victoria,Australia,Male,Mechanical Systems Engineer,Property,High Net Worth,Harwilll Crimes,2
14306,8,1132,2017-08-23,0.0,Approved,Solex,Road,Medium,small,1703.52,8 Hansons Street,3076.0,Victoria,Australia,Female,Actuary,Financial Services,Affluent Customer,Coriss Darkott,8
14307,5,2448,2017-09-01,0.0,Approved,Giant Bicycles,Standard,High,High,1129.13,11 Dunning Pass,2219.0,New South Wales,Australia,Female,Structural Analysis Engineer,Property,High Net Worth,Lorri Iston,9
14308,78,185,2017-12-22,1.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,3567 Northfield Lane,2430.0,New South Wales,Australia,Male,Unknown,Property,Mass Customer,Crosby Walcot,12
14309,48,125,2017-10-08,1.0,Approved,WeareA2B,Standard,Medium,High,1762.96,684 Northport Circle,2213.0,New South Wales,Australia,Female,Computer Systems Analyst II,Property,Mass Customer,Darrelle Antoniewski,10
14310,86,1331,2017-10-08,0.0,Approved,Norco Bicycles,Road,High,large,774.53,2 Dixon Crossing,3910.0,Victoria,Australia,Male,Tax Accountant,Telecommunications,High Net Worth,Edward Hawkwood,10
14311,21,1696,2017-05-19,0.0,Approved,WeareA2B,Touring,Medium,High,1466.68,367 Algoma Lane,2153.0,New South Wales,Australia,Male,Librarian,Entertainment,High Net Worth,Mose Middler,5
14312,43,572,2017-09-16,1.0,Approved,Norco Bicycles,Standard,Medium,High,1555.58,909 Browning Crossing,3013.0,Victoria,Australia,Male,Clinical Specialist,Health,High Net Worth,Clementius Everington,9
14313,54,2919,2017-03-09,1.0,Approved,WeareA2B,Standard,Medium,High,1807.45,11 Glendale Court,4121.0,Queensland,Australia,Male,Safety Technician I,Financial Services,High Net Worth,Rustin ,3
14314,48,347,2017-05-11,0.0,Approved,WeareA2B,Standard,Medium,High,1762.96,3 Moulton Lane,2153.0,New South Wales,Australia,Male,Marketing Manager,Financial Services,Mass Customer,Berkly Grishinov,5
14315,11,1159,2017-12-24,1.0,Approved,Giant Bicycles,Standard,High,High,1274.93,154 Cambridge Point,3551.0,Victoria,Australia,Male,Librarian,Entertainment,Mass Customer,Elbert Bridgement,12
14317,59,2119,2017-01-10,1.0,Approved,Solex,Standard,Medium,large,1061.56,2 Dawn Avenue,4118.0,Queensland,Australia,Female,Senior Cost Accountant,Financial Services,Mass Customer,Dorise Bellon,1
14318,78,1666,2017-07-20,1.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,17485 Tennyson Pass,2221.0,New South Wales,Australia,Male,Recruiting Manager,Unknown,Mass Customer,Launce Lording,7
14319,76,240,2017-04-09,1.0,Approved,WeareA2B,Road,Low,small,1172.78,0 Westend Park,2525.0,New South Wales,Australia,Male,Administrative Assistant III,IT,High Net Worth,Gavin Fawks,4
14320,66,139,2017-01-03,1.0,Approved,Giant Bicycles,Road,Low,small,590.26,215 Lindbergh Trail,4401.0,Queensland,Australia,Male,Operator,Telecommunications,Affluent Customer,Gar ,1
14321,49,839,2017-09-15,0.0,Approved,Trek Bicycles,Road,Medium,High,533.51,6841 Dawn Drive,2880.0,New South Wales,Australia,Unknown,Structural Analysis Engineer,IT,Mass Customer,Charis Greaves,9
14322,94,3350,2017-06-24,0.0,Approved,Giant Bicycles,Standard,Medium,large,1635.3,736 Ohio Court,2200.0,New South Wales,Australia,Male,Analog Circuit Design manager,Manufacturing,Affluent Customer,Tam Prestner,6
14323,54,1292,2017-08-12,0.0,Approved,WeareA2B,Standard,Medium,High,1292.84,9989 Toban Way,4301.0,Queensland,Australia,Female,Unknown,Unknown,Affluent Customer,Alice Backson,8
14324,0,2459,2017-11-07,1.0,Approved,Trek Bicycles,Road,Medium,High,533.51,975 Annamark Hill,4034.0,Queensland,Australia,Female,Quality Engineer,Manufacturing,High Net Worth,Jeanna Naulls,11
14325,53,549,2017-09-25,0.0,Approved,OHM Cycles,Standard,Medium,High,795.34,2 East Circle,2716.0,New South Wales,Australia,Male,Human Resources Manager,Retail,Mass Customer,Abrahan Luckman,9
14326,19,561,2017-07-11,1.0,Approved,OHM Cycles,Road,High,large,12.01,4 Graedel Parkway,2560.0,New South Wales,Australia,Female,Tax Accountant,Unknown,Mass Customer,Karin Burkill,7
14327,79,341,2017-01-05,0.0,Approved,Norco Bicycles,Standard,Medium,High,1555.58,3 Lyons Road,2759.0,New South Wales,Australia,Male,GIS Technical Architect,Financial Services,Mass Customer,Jeremiah Wasling,1
14328,68,2932,2017-02-16,1.0,Approved,OHM Cycles,Standard,Medium,High,1636.9,2875 Anhalt Court,4570.0,Queensland,Australia,Male,Account Representative I,IT,Mass Customer,Bradly Deboick,2
14329,46,1619,2017-09-06,1.0,Approved,Solex,Standard,Low,High,1289.85,2 Mayfield Alley,2089.0,New South Wales,Australia,Male,Staff Accountant III,Unknown,Mass Customer,Matteo Hallum,9
14330,32,1364,2017-02-05,0.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,02505 Mariners Cove Street,3222.0,Victoria,Australia,Male,Junior Executive,Manufacturing,Mass Customer,Selby Cabbell,2
14331,69,1592,2017-06-26,0.0,Approved,Giant Bicycles,Road,Medium,High,792.9,0 Michigan Plaza,2077.0,New South Wales,Australia,Male,Software Test Engineer III,Unknown,Mass Customer,Thorin Klagges,6
14332,18,692,2017-06-29,1.0,Approved,Solex,Standard,Medium,High,575.27,5 Maple Parkway,2160.0,New South Wales,Australia,Male,Database Administrator IV,Property,Mass Customer,Goraud Ayling,6
14334,27,2566,2017-10-24,0.0,Approved,Trek Bicycles,Standard,Medium,High,499.53,54 Miller Parkway,3041.0,Victoria,Australia,Female,Accountant II,Entertainment,Affluent Customer,Nani Brilleman,10
14335,12,2529,2017-08-19,0.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,3 Park Meadow Drive,3023.0,Victoria,Australia,Male,Quality Engineer,Manufacturing,High Net Worth,Ben Laidler,8
14336,58,1301,2017-04-09,0.0,Approved,OHM Cycles,Standard,Medium,High,912.52,392 Ridge Oak Road,4165.0,Queensland,Australia,Female,Structural Analysis Engineer,Health,Mass Customer,Trix ,4
14337,53,889,2017-11-24,1.0,Approved,OHM Cycles,Standard,Medium,High,795.34,583 Coleman Parkway,4213.0,Queensland,Australia,Male,Sales Representative,Retail,Affluent Customer,Ezequiel Coggeshall,11
14338,0,1807,2017-01-20,0.0,Approved,WeareA2B,Standard,Medium,High,60.34,69555 Dakota Alley,4211.0,Queensland,Australia,Female,Help Desk Operator,Unknown,High Net Worth,Pollyanna Serjeantson,1
14339,96,2552,2017-11-25,1.0,Approved,WeareA2B,Road,Low,small,1172.78,25 Coleman Circle,2214.0,New South Wales,Australia,Male,Unknown,Manufacturing,Affluent Customer,Allard Skipton,11
14340,29,938,2017-08-13,1.0,Approved,Norco Bicycles,Road,Medium,High,543.39,633 Cordelia Alley,3037.0,Victoria,Australia,Female,Technical Writer,Retail,Mass Customer,Corabelle ,8
14341,86,1272,2017-09-09,0.0,Approved,OHM Cycles,Standard,Medium,High,235.63,26 Portage Junction,4503.0,Queensland,Australia,Female,Unknown,Manufacturing,Affluent Customer,Nettie Bulfit,9
14342,27,1959,2017-08-11,1.0,Approved,Trek Bicycles,Standard,Medium,High,499.53,83 Wayridge Circle,4152.0,Queensland,Australia,Male,Director of Sales,Health,Mass Customer,Arlen Klossek,8
14343,68,1646,2017-11-18,1.0,Approved,OHM Cycles,Standard,Medium,High,1636.9,515 Monterey Terrace,2107.0,New South Wales,Australia,Female,Senior Financial Analyst,Financial Services,Mass Customer,Emmye Flacke,11
14344,72,2104,2017-10-11,0.0,Approved,Norco Bicycles,Standard,Medium,High,360.4,831 Prairieview Trail,4405.0,Queensland,Australia,Female,Structural Analysis Engineer,Financial Services,Mass Customer,Livy Roote,10
14345,42,2357,2017-11-19,0.0,Approved,OHM Cycles,Road,Medium,small,1810.0,9292 Mcguire Plaza,2073.0,New South Wales,Australia,Female,Civil Engineer,Manufacturing,Mass Customer,Lisette Mingardi,11
14346,36,1398,2017-07-03,0.0,Approved,Solex,Standard,Low,High,945.04,60447 Ridgeway Plaza,3048.0,Victoria,Australia,Female,Project Manager,Manufacturing,Mass Customer,Anderea Pulteneye,7
14347,8,2635,2017-10-23,1.0,Approved,Solex,Road,Medium,small,1703.52,13 Dexter Lane,3279.0,Victoria,Australia,Male,Nurse,Retail,Mass Customer,Arty Mac Geaney,10
14348,40,2472,2017-07-03,1.0,Approved,Trek Bicycles,Road,Medium,large,1894.19,572 Meadow Ridge Drive,3160.0,Victoria,Australia,Male,Product Engineer,Health,High Net Worth,Mathias Element,7
14349,64,52,2017-12-26,0.0,Approved,Trek Bicycles,Standard,Medium,large,1469.44,9 Michigan Terrace,2145.0,New South Wales,Australia,Male,Unknown,Financial Services,Mass Customer,Curran Bentson,12
14350,37,2369,2017-11-18,1.0,Approved,OHM Cycles,Standard,Low,High,1793.43,1 Bay Pass,3219.0,Victoria,Australia,Female,Financial Analyst,Financial Services,Mass Customer,Averyl Gosz,11
14351,34,2092,2017-03-23,0.0,Approved,WeareA2B,Standard,Medium,High,1231.15,949 Marquette Avenue,3028.0,Victoria,Australia,Male,Safety Technician IV,Manufacturing,High Net Worth,Stavros Hazelby,3
14352,2,3135,2017-05-31,0.0,Approved,Solex,Standard,Medium,High,71.49,1617 Harper Parkway,2096.0,New South Wales,Australia,Male,Staff Scientist,Financial Services,Mass Customer,Titus Worsall,5
14353,22,428,2017-08-31,0.0,Approved,Solex,Standard,Medium,High,575.27,8 Moland Pass,2065.0,New South Wales,Australia,Female,Structural Engineer,Health,High Net Worth,Freida Everil,8
14354,0,86,2017-07-05,0.0,Approved,Giant Bicycles,Standard,Medium,large,569.56,289 Haas Street,2075.0,New South Wales,Australia,Male,Occupational Therapist,Health,High Net Worth,Job Sleney,7
14355,82,2004,2017-05-17,1.0,Approved,Norco Bicycles,Standard,High,High,1148.64,32 Sutteridge Trail,2470.0,New South Wales,Australia,Male,Nuclear Power Engineer,Manufacturing,Affluent Customer,Brandy Showering,5
14356,32,2385,2017-02-13,1.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,1816 Monument Park,3074.0,Victoria,Australia,Male,Dental Hygienist,Health,Mass Customer,Gaultiero Lissenden,2
14357,99,2458,2017-03-03,1.0,Approved,Trek Bicycles,Road,Low,small,1720.7,6 Ryan Drive,2165.0,New South Wales,Australia,Female,Media Manager II,Manufacturing,High Net Worth,Leilah Liddel,3
14358,7,1853,2017-06-14,1.0,Approved,Trek Bicycles,Road,Low,High,980.37,867 Grim Terrace,3754.0,Victoria,Australia,Female,Recruiter,Unknown,Mass Customer,Agathe Dimmick,6
14359,11,3447,2017-10-08,1.0,Approved,Trek Bicycles,Standard,Medium,small,1775.81,82591 Fallview Hill,3021.0,Victoria,Australia,Female,Unknown,Financial Services,High Net Worth,Linell ,10
14360,0,3485,2017-03-05,0.0,Approved,Norco Bicycles,Standard,Medium,High,360.4,22976 Moose Place,2620.0,New South Wales,Australia,Female,Account Representative II,Financial Services,High Net Worth,Berthe Ludwell,3
14361,25,3458,2017-06-08,1.0,Approved,OHM Cycles,Standard,High,High,2005.66,7 Center Circle,2096.0,New South Wales,Australia,Male,Web Developer III,Manufacturing,High Net Worth,Alejandro Shakelade,6
14362,17,2173,2017-07-26,0.0,Approved,Solex,Standard,High,High,1024.66,5 Dixon Junction,2340.0,New South Wales,Australia,Female,Help Desk Technician,IT,Mass Customer,Gracia McAteer,7
14363,36,2391,2017-07-08,1.0,Approved,Solex,Standard,Low,High,945.04,9501 Melby Avenue,4178.0,Queensland,Australia,Female,Nurse Practicioner,Health,Mass Customer,Corny Millott,7
14364,28,1749,2017-10-10,0.0,Approved,Solex,Road,Medium,small,1703.52,85 Magdeline Crossing,3149.0,Victoria,Australia,Female,Unknown,Telecommunications,High Net Worth,Debbi Petschelt,10
14365,61,725,2017-12-27,0.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,29639 Porter Center,4221.0,Queensland,Australia,Male,Design Engineer,Health,High Net Worth,Gage Crossan,12
14366,86,3190,2017-07-03,0.0,Approved,OHM Cycles,Standard,Medium,High,235.63,10 Hauk Point,3936.0,Victoria,Australia,Female,Unknown,Unknown,Affluent Customer,Lizabeth Carswell,7
14367,2,983,2017-10-29,0.0,Approved,Solex,Standard,Medium,High,71.49,3638 Starling Alley,2027.0,New South Wales,Australia,Unknown,Unknown,IT,Affluent Customer,Shaylyn Riggs,10
14368,19,2546,2017-10-09,0.0,Approved,Trek Bicycles,Mountain,Low,High,574.64,688 Kropf Circle,3351.0,Victoria,Australia,Female,Assistant Professor,Manufacturing,High Net Worth,Marinna Hancke,10
14369,29,2761,2017-05-11,0.0,Approved,Norco Bicycles,Road,Medium,High,543.39,8 Anderson Lane,2214.0,New South Wales,Australia,Female,Information Systems Manager,Financial Services,Mass Customer,Agathe Weafer,5
14370,10,11,2017-07-09,0.0,Approved,WeareA2B,Touring,Medium,High,1466.68,93405 Ludington Park,3044.0,Victoria,Australia,Male,Unknown,Property,Mass Customer,Uriah Bisatt,7
14371,0,3290,2017-04-11,1.0,Approved,OHM Cycles,Road,High,large,12.01,4171 Beilfuss Street,3153.0,Victoria,Australia,Male,Unknown,Manufacturing,High Net Worth,Brandyn Gain,4
14372,86,1356,2017-11-22,0.0,Approved,Norco Bicycles,Road,High,large,774.53,1 Bayside Pass,3076.0,Victoria,Australia,Female,Account Representative I,Unknown,High Net Worth,Ofella Walbrook,11
14373,27,2016,2017-04-25,0.0,Approved,Trek Bicycles,Standard,Medium,High,499.53,3 Memorial Junction,2126.0,New South Wales,Australia,Female,Executive Secretary,Retail,Affluent Customer,Laraine Merioth,4
14374,50,1986,2017-11-16,1.0,Approved,WeareA2B,Standard,Medium,small,175.89,366 International Way,2170.0,New South Wales,Australia,Female,Unknown,Retail,Mass Customer,Melania Ruske,11
